exams,probability,instance_seed,solver_seed,solver,slots,time,max_time
15,0.8,14,14,code2,8,0.018444,60
15,0.8,14,15,code1,8,0.021130,60
15,0.8,14,15,code2,8,0.022802,60
15,0.8,14,16,code1,8,0.045539,60
15,0.8,14,16,code2,8,0.047255,60
15,0.8,14,17,code1,8,0.009386,60
15,0.8,14,17,code2,8,0.009985,60
20,0.2,10,10,code1,3,0.000403,60
20,0.2,10,10,code2,3,0.000313,60
20,0.2,10,11,code1,3,0.000161,60
20,0.2,10,11,code2,3,0.000046,60
20,0.2,10,12,code1,3,0.000208,60
20,0.2,10,12,code2,3,0.000091,60
20,0.2,10,13,code1,3,0.001041,60
20,0.2,10,13,code2,3,0.000924,60
20,0.2,10,14,code1,3,0.000387,60
20,0.2,10,14,code2,3,0.000269,60
20,0.2,10,15,code1,3,0.000381,60
20,0.2,10,15,code2,3,0.000265,60
20,0.2,10,16,code1,3,0.003503,60
20,0.2,10,16,code2,3,0.003328,60
20,0.2,10,17,code1,3,0.006536,60
20,0.2,10,17,code2,3,0.006393,60
20,0.2,11,10,code1,4,0.008242,60
20,0.2,11,10,code2,4,0.008226,60
20,0.2,11,11,code1,4,0.000448,60
20,0.2,11,11,code2,4,0.000341,60
20,0.2,11,12,code1,4,0.001976,60
20,0.2,11,12,code2,4,0.001868,60
20,0.2,11,13,code1,4,0.003772,60
20,0.2,11,13,code2,4,0.003638,60
20,0.2,11,14,code1,4,0.001042,60
20,0.2,11,14,code2,4,0.000899,60
20,0.2,11,15,code1,4,0.001529,60
20,0.2,11,15,code2,4,0.001418,60
20,0.2,11,16,code1,4,0.000560,60
20,0.2,11,16,code2,4,0.000438,60
20,0.2,11,17,code1,4,0.001010,60
20,0.2,11,17,code2,4,0.000943,60
20,0.2,12,10,code1,3,0.000516,60
20,0.2,12,10,code2,3,0.000408,60
20,0.2,12,11,code1,3,0.000640,60
20,0.2,12,11,code2,3,0.000499,60
20,0.2,12,12,code1,3,0.000313,60
20,0.2,12,12,code2,3,0.000197,60
20,0.2,12,13,code1,3,0.000151,60
20,0.2,12,13,code2,3,0.000035,60
20,0.2,12,14,code1,3,0.000394,60
20,0.2,12,14,code2,3,0.000271,60
20,0.2,12,15,code1,3,0.003310,60
20,0.2,12,15,code2,3,0.003116,60
20,0.2,12,16,code1,3,0.000181,60
20,0.2,12,16,code2,3,0.000064,60
20,0.2,12,17,code1,3,0.000283,60
20,0.2,12,17,code2,3,0.000157,60
20,0.2,13,10,code1,3,0.000330,60
20,0.2,13,10,code2,3,0.000208,60
20,0.2,13,11,code1,3,0.000297,60
20,0.2,13,11,code2,3,0.000101,60
20,0.2,13,12,code1,3,0.000436,60
20,0.2,13,12,code2,3,0.000317,60
20,0.2,13,13,code1,3,0.000136,60
20,0.2,13,13,code2,3,0.000021,60
20,0.2,13,14,code1,3,0.000145,60
20,0.2,13,14,code2,3,0.000030,60
20,0.2,13,15,code1,3,0.000148,60
20,0.2,13,15,code2,3,0.000026,60
20,0.2,13,16,code1,3,0.000142,60
20,0.2,13,16,code2,3,0.000025,60
20,0.2,13,17,code1,3,0.000420,60
20,0.2,13,17,code2,3,0.000180,60
20,0.2,14,10,code1,3,0.000687,60
20,0.2,14,10,code2,3,0.000571,60
20,0.2,14,11,code1,3,0.000141,60
20,0.2,14,11,code2,3,0.000023,60
20,0.2,14,12,code1,3,0.000739,60
20,0.2,14,12,code2,3,0.000625,60
20,0.2,14,13,code1,3,0.001418,60
20,0.2,14,13,code2,3,0.001313,60
20,0.2,14,14,code1,3,0.000205,60
20,0.2,14,14,code2,3,0.000083,60
20,0.2,14,15,code1,3,0.002791,60
20,0.2,14,15,code2,3,0.002692,60
20,0.2,14,16,code1,3,0.000135,60
20,0.2,14,16,code2,3,0.000017,60
20,0.2,14,17,code1,3,0.000142,60
20,0.2,14,17,code2,3,0.000027,60
20,0.4,10,10,code1,4,0.000389,60
20,0.4,10,10,code2,4,0.000277,60
20,0.4,10,11,code1,4,0.001516,60
20,0.4,10,11,code2,4,0.001419,60
20,0.4,10,12,code1,4,0.000761,60
20,0.4,10,12,code2,4,0.000653,60
20,0.4,10,13,code1,4,0.012468,60
20,0.4,10,13,code2,4,0.012339,60
20,0.4,10,14,code1,4,0.001322,60
20,0.4,10,14,code2,4,0.001228,60
20,0.4,10,15,code1,4,0.018494,60
20,0.4,10,15,code2,4,0.018033,60
20,0.4,10,16,code1,4,0.013637,60
20,0.4,10,16,code2,4,0.013480,60
20,0.4,10,17,code1,4,0.005771,60
20,0.4,10,17,code2,4,0.005687,60
20,0.4,11,10,code1,5,0.011062,60
20,0.4,11,10,code2,5,0.010911,60
20,0.4,11,11,code1,5,0.000648,60
20,0.4,11,11,code2,5,0.000571,60
20,0.4,11,12,code1,5,0.001937,60
20,0.4,11,12,code2,5,0.001880,60
20,0.4,11,13,code1,5,0.003621,60
20,0.4,11,13,code2,5,0.003550,60
20,0.4,11,14,code1,5,0.002562,60
20,0.4,11,14,code2,5,0.002499,60
20,0.4,11,15,code1,5,0.042970,60
20,0.4,11,15,code2,5,0.043750,60
20,0.4,11,16,code1,5,0.001249,60
20,0.4,11,16,code2,5,0.001116,60
20,0.4,11,17,code1,5,0.003521,60
20,0.4,11,17,code2,5,0.003553,60
20,0.4,12,10,code1,5,0.004134,60
20,0.4,12,10,code2,5,0.003903,60
20,0.4,12,11,code1,5,0.000369,60
20,0.4,12,11,code2,5,0.000273,60
20,0.4,12,12,code1,5,0.001712,60
20,0.4,12,12,code2,5,0.001587,60
20,0.4,12,13,code1,5,0.000939,60
20,0.4,12,13,code2,5,0.000819,60
20,0.4,12,14,code1,5,0.001750,60
20,0.4,12,14,code2,5,0.001723,60
20,0.4,12,15,code1,5,0.029772,60
20,0.4,12,15,code2,5,0.029784,60
20,0.4,12,16,code1,5,0.001426,60
20,0.4,12,16,code2,5,0.001333,60
20,0.4,12,17,code1,5,0.000863,60
20,0.4,12,17,code2,5,0.000788,60
20,0.4,13,10,code1,6,0.033628,60
20,0.4,13,10,code2,6,0.033667,60
20,0.4,13,11,code1,6,0.145616,60
20,0.4,13,11,code2,6,0.147486,60
20,0.4,13,12,code1,6,0.108379,60
20,0.4,13,12,code2,6,0.109439,60
20,0.4,13,13,code1,6,0.007625,60
20,0.4,13,13,code2,6,0.007718,60
20,0.4,13,14,code1,6,0.032679,60
20,0.4,13,14,code2,6,0.033711,60
20,0.4,13,15,code1,6,0.009292,60
20,0.4,13,15,code2,6,0.009474,60
20,0.4,13,16,code1,6,0.035293,60
20,0.4,13,16,code2,6,0.036344,60
20,0.4,13,17,code1,6,0.079747,60
20,0.4,13,17,code2,6,0.081027,60
20,0.4,14,10,code1,5,0.001144,60
20,0.4,14,10,code2,5,0.001046,60
20,0.4,14,11,code1,5,0.002947,60
20,0.4,14,11,code2,5,0.002864,60
20,0.4,14,12,code1,5,0.010177,60
20,0.4,14,12,code2,5,0.009876,60
20,0.4,14,13,code1,5,0.001794,60
20,0.4,14,13,code2,5,0.001683,60
20,0.4,14,14,code1,5,0.004510,60
20,0.4,14,14,code2,5,0.004479,60
20,0.4,14,15,code1,5,0.000801,60
20,0.4,14,15,code2,5,0.000725,60
20,0.4,14,16,code1,5,0.000425,60
20,0.4,14,16,code2,5,0.000327,60
20,0.4,14,17,code1,5,0.007593,60
20,0.4,14,17,code2,5,0.007401,60
20,0.6,10,10,code1,7,0.063026,60
20,0.6,10,10,code2,7,0.066378,60
20,0.6,10,11,code1,7,0.082868,60
20,0.6,10,11,code2,7,0.086240,60
20,0.6,10,12,code1,7,0.015438,60
20,0.6,10,12,code2,7,0.016326,60
20,0.6,10,13,code1,7,0.182259,60
20,0.6,10,13,code2,7,0.181867,60
20,0.6,10,14,code1,7,0.051666,60
20,0.6,10,14,code2,7,0.051486,60
20,0.6,10,15,code1,7,0.131421,60
20,0.6,10,15,code2,7,0.137461,60
20,0.6,10,16,code1,7,0.076274,60
20,0.6,10,16,code2,7,0.077540,60
20,0.6,10,17,code1,7,0.218878,60
20,0.6,10,17,code2,7,0.223620,60
20,0.6,11,10,code1,7,0.213458,60
20,0.6,11,10,code2,7,0.217355,60
20,0.6,11,11,code1,7,0.185245,60
20,0.6,11,11,code2,7,0.189084,60
20,0.6,11,12,code1,7,0.093627,60
20,0.6,11,12,code2,7,0.096808,60
20,0.6,11,13,code1,7,1.426275,60
20,0.6,11,13,code2,7,1.454777,60
20,0.6,11,14,code1,7,0.096965,60
20,0.6,11,14,code2,7,0.099439,60
20,0.6,11,15,code1,7,0.094602,60
20,0.6,11,15,code2,7,0.096221,60
20,0.6,11,16,code1,7,0.145423,60
20,0.6,11,16,code2,7,0.145984,60
20,0.6,11,17,code1,7,0.350081,60
20,0.6,11,17,code2,7,0.350979,60
20,0.6,12,10,code1,7,0.422017,60
20,0.6,12,10,code2,7,0.419073,60
20,0.6,12,11,code1,7,0.025720,60
20,0.6,12,11,code2,7,0.026562,60
20,0.6,12,12,code1,7,0.086734,60
20,0.6,12,12,code2,7,0.087560,60
20,0.6,12,13,code1,7,0.062114,60
20,0.6,12,13,code2,7,0.064058,60
20,0.6,12,14,code1,7,0.156202,60
20,0.6,12,14,code2,7,0.162915,60
20,0.6,12,15,code1,7,0.326050,60
20,0.6,12,15,code2,7,0.335489,60
20,0.6,12,16,code1,7,0.164930,60
20,0.6,12,16,code2,7,0.166874,60
20,0.6,12,17,code1,7,0.023103,60
20,0.6,12,17,code2,7,0.024130,60
20,0.6,13,10,code1,7,0.011823,60
20,0.6,13,10,code2,7,0.011100,60
20,0.6,13,11,code1,7,0.033659,60
20,0.6,13,11,code2,7,0.035959,60
20,0.6,13,12,code1,7,0.260926,60
20,0.6,13,12,code2,7,0.203249,60
20,0.6,13,13,code1,7,0.001623,60
20,0.6,13,13,code2,7,0.001657,60
20,0.6,13,14,code1,7,0.044406,60
20,0.6,13,14,code2,7,0.045097,60
20,0.6,13,15,code1,7,0.017840,60
20,0.6,13,15,code2,7,0.012564,60
20,0.6,13,16,code1,7,0.173880,60
20,0.6,13,16,code2,7,0.174355,60
20,0.6,13,17,code1,7,0.092792,60
20,0.6,13,17,code2,7,0.094552,60
20,0.6,14,10,code1,7,0.045666,60
20,0.6,14,10,code2,7,0.047368,60
20,0.6,14,11,code1,7,0.031261,60
20,0.6,14,11,code2,7,0.032003,60
20,0.6,14,12,code1,7,0.085226,60
20,0.6,14,12,code2,7,0.087988,60
20,0.6,14,13,code1,7,0.062542,60
20,0.6,14,13,code2,7,0.062973,60
20,0.6,14,14,code1,7,0.036245,60
20,0.6,14,14,code2,7,0.038073,60
20,0.6,14,15,code1,7,0.046100,60
20,0.6,14,15,code2,7,0.046998,60
20,0.6,14,16,code1,7,0.033985,60
20,0.6,14,16,code2,7,0.034345,60
20,0.6,14,17,code1,7,0.125252,60
20,0.6,14,17,code2,7,0.128633,60
20,0.8,10,10,code1,-1,60.000001,60
20,0.8,10,10,code2,-1,60.000001,60
20,0.8,10,11,code1,-1,60.000001,60
20,0.8,10,11,code2,-1,60.000001,60
20,0.8,10,12,code1,-1,60.000001,60
20,0.8,10,12,code2,-1,60.000001,60
20,0.8,10,13,code1,-1,60.000001,60
20,0.8,10,13,code2,-1,60.000001,60
20,0.8,10,14,code1,-1,60.000001,60
20,0.8,10,14,code2,-1,60.000001,60
20,0.8,10,15,code1,-1,60.000001,60
20,0.8,10,15,code2,-1,60.000001,60
20,0.8,10,16,code1,-1,60.000001,60
20,0.8,10,16,code2,-1,60.000001,60
20,0.8,10,17,code1,-1,60.000001,60
20,0.8,10,17,code2,-1,60.000001,60
20,0.8,11,10,code1,9,1.344975,60
20,0.8,11,10,code2,9,1.428054,60
20,0.8,11,11,code1,9,1.826684,60
20,0.8,11,11,code2,9,1.893760,60
20,0.8,11,12,code1,9,2.345232,60
20,0.8,11,12,code2,9,2.427088,60
20,0.8,11,13,code1,9,2.528066,60
20,0.8,11,13,code2,9,2.670036,60
20,0.8,11,14,code1,9,0.763565,60
20,0.8,11,14,code2,9,0.817717,60
20,0.8,11,15,code1,9,4.058923,60
20,0.8,11,15,code2,9,4.196368,60
20,0.8,11,16,code1,9,3.801782,60
20,0.8,11,16,code2,9,3.957520,60
20,0.8,11,17,code1,9,0.890504,60
20,0.8,11,17,code2,9,0.927255,60
20,0.8,12,10,code1,10,49.488590,60
20,0.8,12,10,code2,10,52.905533,60
20,0.8,12,11,code1,10,2.431432,60
20,0.8,12,11,code2,10,2.554337,60
20,0.8,12,12,code1,10,2.516213,60
20,0.8,12,12,code2,10,2.593825,60
20,0.8,12,13,code1,10,3.981270,60
20,0.8,12,13,code2,10,4.184994,60
20,0.8,12,14,code1,10,30.613319,60
20,0.8,12,14,code2,10,31.919865,60
20,0.8,12,15,code1,10,37.030042,60
20,0.8,12,15,code2,10,39.076311,60
20,0.8,12,16,code1,10,11.720581,60
20,0.8,12,16,code2,10,12.022553,60
20,0.8,12,17,code1,10,23.979669,60
20,0.8,12,17,code2,10,24.373116,60
20,0.8,13,10,code1,11,30.837235,60
20,0.8,13,10,code2,11,33.135813,60
20,0.8,13,11,code1,-1,60.000001,60
20,0.8,13,11,code2,-1,60.000001,60
20,0.8,13,12,code1,-1,60.000001,60
20,0.8,13,12,code2,-1,60.000001,60
20,0.8,13,13,code1,11,41.237850,60
20,0.8,13,13,code2,11,43.403456,60
20,0.8,13,14,code1,-1,60.000001,60
20,0.8,13,14,code2,-1,60.000001,60
20,0.8,13,15,code1,-1,60.000001,60
20,0.8,13,15,code2,-1,60.000001,60
20,0.8,13,16,code1,11,58.231569,60
20,0.8,13,16,code2,11,58.847802,60
20,0.8,13,17,code1,-1,60.000001,60
20,0.8,13,17,code2,-1,60.000001,60
20,0.8,14,10,code1,-1,60.000001,60
20,0.8,14,10,code2,-1,60.000001,60
20,0.8,14,11,code1,10,17.389747,60
20,0.8,14,11,code2,10,18.468621,60
20,0.8,14,12,code1,10,23.514359,60
20,0.8,14,12,code2,10,24.259595,60
20,0.8,14,13,code1,10,10.639943,60
20,0.8,14,13,code2,10,11.365386,60
20,0.8,14,14,code1,10,23.133557,60
20,0.8,14,14,code2,10,24.292223,60
20,0.8,14,15,code1,10,14.616879,60
20,0.8,14,15,code2,10,14.893647,60
20,0.8,14,16,code1,10,9.354712,60
20,0.8,14,16,code2,10,9.724779,60
20,0.8,14,17,code1,10,16.263558,60
20,0.8,14,17,code2,10,16.809486,60
25,0.2,10,10,code1,4,0.004046,60
25,0.2,10,10,code2,4,0.003839,60
25,0.2,10,11,code1,4,0.000642,60
25,0.2,10,11,code2,4,0.000470,60
25,0.2,10,12,code1,4,0.001771,60
25,0.2,10,12,code2,4,0.001586,60
25,0.2,10,13,code1,4,0.000766,60
25,0.2,10,13,code2,4,0.000587,60
25,0.2,10,14,code1,4,0.003034,60
25,0.2,10,14,code2,4,0.002836,60
25,0.2,10,15,code1,4,0.001776,60
25,0.2,10,15,code2,4,0.001602,60
25,0.2,10,16,code1,4,0.001989,60
25,0.2,10,16,code2,4,0.001805,60
25,0.2,10,17,code1,4,0.002299,60
25,0.2,10,17,code2,4,0.002120,60
25,0.2,11,10,code1,4,0.001742,60
25,0.2,11,10,code2,4,0.001518,60
25,0.2,11,11,code1,4,0.010113,60
25,0.2,11,11,code2,4,0.010047,60
25,0.2,11,12,code1,4,0.000487,60
25,0.2,11,12,code2,4,0.000300,60
25,0.2,11,13,code1,4,0.006334,60
25,0.2,11,13,code2,4,0.006192,60
25,0.2,11,14,code1,4,0.000311,60
25,0.2,11,14,code2,4,0.000130,60
25,0.2,11,15,code1,4,0.002075,60
25,0.2,11,15,code2,4,0.001964,60
25,0.2,11,16,code1,4,0.007576,60
25,0.2,11,16,code2,4,0.007399,60
25,0.2,11,17,code1,4,0.001167,60
25,0.2,11,17,code2,4,0.001026,60
25,0.2,12,10,code1,4,0.023658,60
25,0.2,12,10,code2,4,0.023326,60
25,0.2,12,11,code1,4,0.005327,60
25,0.2,12,11,code2,4,0.005149,60
25,0.2,12,12,code1,4,0.005089,60
25,0.2,12,12,code2,4,0.004899,60
25,0.2,12,13,code1,4,13.230297,60
25,0.2,12,13,code2,4,13.497914,60
25,0.2,12,14,code1,4,0.077187,60
25,0.2,12,14,code2,4,0.075688,60
25,0.2,12,15,code1,4,0.005974,60
25,0.2,12,15,code2,4,0.005755,60
25,0.2,12,16,code1,4,0.001813,60
25,0.2,12,16,code2,4,0.001609,60
25,0.2,12,17,code1,4,0.000339,60
25,0.2,12,17,code2,4,0.000202,60
25,0.2,13,10,code1,4,0.002424,60
25,0.2,13,10,code2,4,0.002152,60
25,0.2,13,11,code1,4,0.005323,60
25,0.2,13,11,code2,4,0.005222,60
25,0.2,13,12,code1,4,0.001249,60
25,0.2,13,12,code2,4,0.001088,60
25,0.2,13,13,code1,4,0.016022,60
25,0.2,13,13,code2,4,0.015791,60
25,0.2,13,14,code1,4,0.001407,60
25,0.2,13,14,code2,4,0.001210,60
25,0.2,13,15,code1,4,0.001467,60
25,0.2,13,15,code2,4,0.001290,60
25,0.2,13,16,code1,4,0.028483,60
25,0.2,13,16,code2,4,0.028476,60
25,0.2,13,17,code1,4,0.005107,60
25,0.2,13,17,code2,4,0.005137,60
25,0.2,14,10,code1,4,0.007605,60
25,0.2,14,10,code2,4,0.007361,60
25,0.2,14,11,code1,4,0.018687,60
25,0.2,14,11,code2,4,0.018782,60
25,0.2,14,12,code1,4,0.002732,60
25,0.2,14,12,code2,4,0.002521,60
25,0.2,14,13,code1,4,0.018918,60
25,0.2,14,13,code2,4,0.018857,60
25,0.2,14,14,code1,4,0.000667,60
25,0.2,14,14,code2,4,0.000497,60
25,0.2,14,15,code1,4,0.001451,60
25,0.2,14,15,code2,4,0.001235,60
25,0.2,14,16,code1,4,0.034211,60
25,0.2,14,16,code2,4,0.033347,60
25,0.2,14,17,code1,4,0.005453,60
25,0.2,14,17,code2,4,0.005282,60
25,0.4,10,10,code1,5,0.010064,60
25,0.4,10,10,code2,5,0.009478,60
25,0.4,10,11,code1,5,0.012242,60
25,0.4,10,11,code2,5,0.012317,60
25,0.4,10,12,code1,5,0.091550,60
25,0.4,10,12,code2,5,0.086938,60
25,0.4,10,13,code1,5,0.001396,60
25,0.4,10,13,code2,5,0.001257,60
25,0.4,10,14,code1,5,0.006915,60
25,0.4,10,14,code2,5,0.006853,60
25,0.4,10,15,code1,5,0.026626,60
25,0.4,10,15,code2,5,0.026688,60
25,0.4,10,16,code1,5,0.064582,60
25,0.4,10,16,code2,5,0.064460,60
25,0.4,10,17,code1,5,0.022576,60
25,0.4,10,17,code2,5,0.020388,60
25,0.4,11,10,code1,5,0.023794,60
25,0.4,11,10,code2,5,0.019558,60
25,0.4,11,11,code1,5,0.002080,60
25,0.4,11,11,code2,5,0.001877,60
25,0.4,11,12,code1,5,0.002775,60
25,0.4,11,12,code2,5,0.002582,60
25,0.4,11,13,code1,5,0.023324,60
25,0.4,11,13,code2,5,0.023603,60
25,0.4,11,14,code1,5,0.021409,60
25,0.4,11,14,code2,5,0.021287,60
25,0.4,11,15,code1,5,0.006427,60
25,0.4,11,15,code2,5,0.005988,60
25,0.4,11,16,code1,5,0.013576,60
25,0.4,11,16,code2,5,0.013187,60
25,0.4,11,17,code1,5,0.002544,60
25,0.4,11,17,code2,5,0.002408,60
25,0.4,12,10,code1,6,0.778012,60
25,0.4,12,10,code2,6,0.796582,60
25,0.4,12,11,code1,6,0.191947,60
25,0.4,12,11,code2,6,0.189308,60
25,0.4,12,12,code1,6,0.163381,60
25,0.4,12,12,code2,6,0.166339,60
25,0.4,12,13,code1,6,0.095221,60
25,0.4,12,13,code2,6,0.095623,60
25,0.4,12,14,code1,6,0.578225,60
25,0.4,12,14,code2,6,0.582580,60
25,0.4,12,15,code1,6,0.161556,60
25,0.4,12,15,code2,6,0.161907,60
25,0.4,12,16,code1,6,0.066812,60
25,0.4,12,16,code2,6,0.068103,60
25,0.4,12,17,code1,6,0.216078,60
25,0.4,12,17,code2,6,0.215068,60
25,0.4,13,10,code1,6,0.003351,60
25,0.4,13,10,code2,6,0.003474,60
25,0.4,13,11,code1,6,1.535895,60
25,0.4,13,11,code2,6,0.470168,60
25,0.4,13,12,code1,6,0.217101,60
25,0.4,13,12,code2,6,0.220226,60
25,0.4,13,13,code1,6,0.346361,60
25,0.4,13,13,code2,6,0.341435,60
25,0.4,13,14,code1,6,0.181764,60
25,0.4,13,14,code2,6,0.183377,60
25,0.4,13,15,code1,6,0.172061,60
25,0.4,13,15,code2,6,0.171704,60
25,0.4,13,16,code1,6,2.001886,60
25,0.4,13,16,code2,6,2.005895,60
25,0.4,13,17,code1,6,5.075612,60
25,0.4,13,17,code2,6,5.107266,60
25,0.4,14,10,code1,5,0.206226,60
25,0.4,14,10,code2,5,0.204155,60
25,0.4,14,11,code1,5,0.055996,60
25,0.4,14,11,code2,5,0.056711,60
25,0.4,14,12,code1,5,0.002618,60
25,0.4,14,12,code2,5,0.002449,60
25,0.4,14,13,code1,5,0.125429,60
25,0.4,14,13,code2,5,0.037481,60
25,0.4,14,14,code1,5,0.017105,60
25,0.4,14,14,code2,5,0.000292,60
25,0.4,14,15,code1,5,0.016839,60
25,0.4,14,15,code2,5,0.016243,60
25,0.4,14,16,code1,5,0.005541,60
25,0.4,14,16,code2,5,0.005155,60
25,0.4,14,17,code1,5,0.002572,60
25,0.4,14,17,code2,5,0.002502,60
25,0.6,10,10,code1,7,0.926640,60
25,0.6,10,10,code2,7,0.947832,60
25,0.6,10,11,code1,7,0.515837,60
25,0.6,10,11,code2,7,0.515193,60
25,0.6,10,12,code1,7,0.041933,60
25,0.6,10,12,code2,7,0.042530,60
25,0.6,10,13,code1,7,0.064917,60
25,0.6,10,13,code2,7,0.066700,60
25,0.6,10,14,code1,7,0.031916,60
25,0.6,10,14,code2,7,0.032806,60
25,0.6,10,15,code1,7,0.153174,60
25,0.6,10,15,code2,7,0.158879,60
25,0.6,10,16,code1,7,1.000613,60
25,0.6,10,16,code2,7,0.987511,60
25,0.6,10,17,code1,7,0.487904,60
25,0.6,10,17,code2,7,0.494428,60
25,0.6,11,10,code1,7,0.026166,60
25,0.6,11,10,code2,7,0.026223,60
25,0.6,11,11,code1,7,0.425093,60
25,0.6,11,11,code2,7,0.436839,60
25,0.6,11,12,code1,7,0.168433,60
25,0.6,11,12,code2,7,0.173367,60
25,0.6,11,13,code1,7,1.683756,60
25,0.6,11,13,code2,7,1.755054,60
25,0.6,11,14,code1,7,0.614002,60
25,0.6,11,14,code2,7,0.614114,60
25,0.6,11,15,code1,7,0.498561,60
25,0.6,11,15,code2,7,0.524795,60
25,0.6,11,16,code1,7,0.869739,60
25,0.6,11,16,code2,7,0.883805,60
25,0.6,11,17,code1,7,0.193663,60
25,0.6,11,17,code2,7,0.196646,60
25,0.6,12,10,code1,7,0.873185,60
25,0.6,12,10,code2,7,0.872364,60
25,0.6,12,11,code1,7,0.116910,60
25,0.6,12,11,code2,7,0.117299,60
25,0.6,12,12,code1,7,0.007129,60
25,0.6,12,12,code2,7,0.007030,60
25,0.6,12,13,code1,7,0.251307,60
25,0.6,12,13,code2,7,0.252206,60
25,0.6,12,14,code1,7,0.109633,60
25,0.6,12,14,code2,7,0.109146,60
25,0.6,12,15,code1,7,0.212479,60
25,0.6,12,15,code2,7,0.217119,60
25,0.6,12,16,code1,7,0.065581,60
25,0.6,12,16,code2,7,0.068040,60
25,0.6,12,17,code1,7,0.451020,60
25,0.6,12,17,code2,7,0.454795,60
25,0.6,13,10,code1,8,1.186362,60
25,0.6,13,10,code2,8,1.187403,60
25,0.6,13,11,code1,8,6.646387,60
25,0.6,13,11,code2,8,6.705488,60
25,0.6,13,12,code1,8,6.593398,60
25,0.6,13,12,code2,8,6.776092,60
25,0.6,13,13,code1,8,8.207525,60
25,0.6,13,13,code2,8,8.381350,60
25,0.6,13,14,code1,8,13.310492,60
25,0.6,13,14,code2,8,13.172355,60
25,0.6,13,15,code1,8,0.607738,60
25,0.6,13,15,code2,8,0.635823,60
25,0.6,13,16,code1,8,29.691094,60
25,0.6,13,16,code2,8,29.206050,60
25,0.6,13,17,code1,8,57.218063,60
25,0.6,13,17,code2,8,58.662671,60
25,0.6,14,10,code1,8,12.517436,60
25,0.6,14,10,code2,8,12.780886,60
25,0.6,14,11,code1,8,9.852106,60
25,0.6,14,11,code2,8,10.170791,60
25,0.6,14,12,code1,8,0.640602,60
25,0.6,14,12,code2,8,0.644444,60
25,0.6,14,13,code1,8,3.776553,60
25,0.6,14,13,code2,8,3.867880,60
25,0.6,14,14,code1,8,0.165835,60
25,0.6,14,14,code2,8,0.173696,60
25,0.6,14,15,code1,8,2.352986,60
25,0.6,14,15,code2,8,2.437174,60
25,0.6,14,16,code1,8,10.487153,60
25,0.6,14,16,code2,8,10.705739,60
25,0.6,14,17,code1,8,3.261918,60
25,0.6,14,17,code2,8,3.360069,60
25,0.8,10,10,code1,-1,60.000001,60
25,0.8,10,10,code2,-1,60.000001,60
25,0.8,10,11,code1,-1,60.000001,60
25,0.8,10,11,code2,-1,60.000001,60
25,0.8,10,12,code1,-1,60.000001,60
25,0.8,10,12,code2,-1,60.000001,60
25,0.8,10,13,code1,-1,60.000001,60
25,0.8,10,13,code2,-1,60.000001,60
25,0.8,10,14,code1,10,56.794036,60
25,0.8,10,14,code2,10,56.840566,60
25,0.8,10,15,code1,-1,60.000001,60
25,0.8,10,15,code2,-1,60.000001,60
25,0.8,10,16,code1,10,15.022176,60
25,0.8,10,16,code2,10,15.253884,60
25,0.8,10,17,code1,-1,60.000001,60
25,0.8,10,17,code2,-1,60.000001,60
25,0.8,11,10,code1,10,17.250473,60
25,0.8,11,10,code2,10,17.282138,60
25,0.8,11,11,code1,-1,60.000001,60
25,0.8,11,11,code2,-1,60.000001,60
25,0.8,11,12,code1,10,49.922910,60
25,0.8,11,12,code2,10,51.748022,60
25,0.8,11,13,code1,10,55.005491,60
25,0.8,11,13,code2,10,57.865970,60
25,0.8,11,14,code1,-1,60.000001,60
25,0.8,11,14,code2,-1,60.000001,60
25,0.8,11,15,code1,-1,60.000001,60
25,0.8,11,15,code2,-1,60.000001,60
25,0.8,11,16,code1,-1,60.000001,60
25,0.8,11,16,code2,-1,60.000001,60
25,0.8,11,17,code1,-1,60.000001,60
25,0.8,11,17,code2,-1,60.000001,60
25,0.8,12,10,code1,-1,60.000001,60
25,0.8,12,10,code2,-1,60.000001,60
25,0.8,12,11,code1,-1,60.000001,60
25,0.8,12,11,code2,-1,60.000001,60
25,0.8,12,12,code1,-1,60.000001,60
25,0.8,12,12,code2,-1,60.000001,60
25,0.8,12,13,code1,-1,60.000001,60
25,0.8,12,13,code2,-1,60.000001,60
25,0.8,12,14,code1,-1,60.000001,60
25,0.8,12,14,code2,-1,60.000001,60
25,0.8,12,15,code1,-1,60.000001,60
25,0.8,12,15,code2,-1,60.000001,60
25,0.8,12,16,code1,-1,60.000001,60
25,0.8,12,16,code2,-1,60.000001,60
25,0.8,12,17,code1,-1,60.000001,60
25,0.8,12,17,code2,-1,60.000001,60
25,0.8,13,10,code1,-1,60.000001,60
25,0.8,13,10,code2,-1,60.000001,60
25,0.8,13,11,code1,-1,60.000001,60
25,0.8,13,11,code2,-1,60.000001,60
25,0.8,13,12,code1,-1,60.000001,60
25,0.8,13,12,code2,-1,60.000001,60
25,0.8,13,13,code1,-1,60.000001,60
25,0.8,13,13,code2,-1,60.000001,60
25,0.8,13,14,code1,-1,60.000001,60
25,0.8,13,14,code2,-1,60.000001,60
25,0.8,13,15,code1,-1,60.000001,60
25,0.8,13,15,code2,-1,60.000001,60
25,0.8,13,16,code1,-1,60.000001,60
25,0.8,13,16,code2,-1,60.000001,60
25,0.8,13,17,code1,-1,60.000001,60
25,0.8,13,17,code2,-1,60.000001,60
